"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-20","","23.65015868"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-19","","22.40233168"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-18","","19.56925951"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-17","","35.04334431"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-16","","39.22651492"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-15","","49.29328237"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-14","","51.37638596"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-13","","56.21973762"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-12","","51.93792322"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-11","","53.7437471"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-10","","47.60521431"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-09","","42.28408856"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-08","","61.65152396"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-07","","55.73867089"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-06","","54.08849109"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-05","","62.82580348"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-04","","60.15300018"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-03","","50.47009733"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-02","","35.38359096"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-01","","47.23006793"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-31","","43.46058602"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-30","","38.86587353"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-29","","44.52180614"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-28","","42.11691123"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-27","","50.89669451"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-26","","37.01814759"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-25","","44.38679969"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-24","","57.67074942"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-23","","53.44432127"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-22","","53.67383458"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-21","","44.97227685"
