"Estacion","Fecha inicial","Fecha final","NO2"
"TANQUES EPM - GIRARDOTA","2024-11-03","","23.59346396"
"TANQUES EPM - GIRARDOTA","2024-11-02","","27.66033048"
"TANQUES EPM - GIRARDOTA","2024-11-01","","33.49503636"
"TANQUES EPM - GIRARDOTA","2024-10-31","","33.38636029"
"TANQUES EPM - GIRARDOTA","2024-10-30","","39.58619729"
"TANQUES EPM - GIRARDOTA","2024-10-29","","30.34530638"
"TANQUES EPM - GIRARDOTA","2024-10-28","","23.56142627"
"TANQUES EPM - GIRARDOTA","2024-10-27","","21.55500841"
"TANQUES EPM - GIRARDOTA","2024-10-26","","21.28348334"
"TANQUES EPM - GIRARDOTA","2024-10-25","","19.19123307"
"TANQUES EPM - GIRARDOTA","2024-10-24","","25.09017083"
"TANQUES EPM - GIRARDOTA","2024-10-23","","19.11227784"
"TANQUES EPM - GIRARDOTA","2024-10-22","","23.72731082"
"TANQUES EPM - GIRARDOTA","2024-10-21","","27.23240669"
"TANQUES EPM - GIRARDOTA","2024-10-20","","21.31993061"
"TANQUES EPM - GIRARDOTA","2024-10-19","","33.49864834"
"TANQUES EPM - GIRARDOTA","2024-10-18","","20.06281674"
"TANQUES EPM - GIRARDOTA","2024-10-17","","21.62590173"
"TANQUES EPM - GIRARDOTA","2024-10-16","","25.26519809"
"TANQUES EPM - GIRARDOTA","2024-10-15","","24.37626788"
"TANQUES EPM - GIRARDOTA","2024-10-14","","21.43673771"
"TANQUES EPM - GIRARDOTA","2024-10-13","","15.6976121"
"TANQUES EPM - GIRARDOTA","2024-10-12","","18.44584069"
"TANQUES EPM - GIRARDOTA","2024-10-11","","20.51087959"
"TANQUES EPM - GIRARDOTA","2024-10-10","","32.06454467"
"TANQUES EPM - GIRARDOTA","2024-09-30","","0.23768531"
"TANQUES EPM - GIRARDOTA","2024-09-27","","24.02699072"
"TANQUES EPM - GIRARDOTA","2024-09-26","","39.19858942"
"TANQUES EPM - GIRARDOTA","2024-09-25","","25.11387115"
"TANQUES EPM - GIRARDOTA","2024-09-24","","23.18000936"
"TANQUES EPM - GIRARDOTA","2024-09-23","","30.00948992"
"TANQUES EPM - GIRARDOTA","2024-09-22","","21.02666138"
"TANQUES EPM - GIRARDOTA","2024-09-21","","20.29716921"
"TANQUES EPM - GIRARDOTA","2024-09-20","","29.45335652"
"TANQUES EPM - GIRARDOTA","2024-09-19","","27.24568965"
"TANQUES EPM - GIRARDOTA","2024-09-18","","22.84662625"
"TANQUES EPM - GIRARDOTA","2024-09-17","","27.41169798"
"TANQUES EPM - GIRARDOTA","2024-09-16","","20.07758564"
"TANQUES EPM - GIRARDOTA","2024-09-15","","18.28339315"
"TANQUES EPM - GIRARDOTA","2024-09-14","","22.78078328"
"TANQUES EPM - GIRARDOTA","2024-09-13","","24.06294545"
"TANQUES EPM - GIRARDOTA","2024-09-12","","21.21424546"
"TANQUES EPM - GIRARDOTA","2024-09-11","","14.69094137"
"TANQUES EPM - GIRARDOTA","2024-09-10","","16.21418747"
"TANQUES EPM - GIRARDOTA","2024-09-09","","21.9107077"
