"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-21","","103.04583979"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-18","","119.76889844"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-15","","128.78543864"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-12","","148.95137409"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-09","","123.72782937"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-06","","123.40899144"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-03","","63.84865547"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-30","","148.54101339"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-27","","115.21992741"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-24","","85.80255647"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-21","","145.65500495"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-18","","108.62802291"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-15","","108.79912803"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-12","","100.1306947"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-09","","179.68048726"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-06","","82.25377087"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-06-03","","109.93580299"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-31","","110.83978967"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-28","","105.70103888"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-25","","102.13491009"
