"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2024-10-26","","203.24578957"
"UNIVERSIDAD DE MEDELLÍN","2024-10-25","","210.55800912"
"UNIVERSIDAD DE MEDELLÍN","2024-10-24","","211.91770958"
"UNIVERSIDAD DE MEDELLÍN","2024-10-23","","153.55418152"
"UNIVERSIDAD DE MEDELLÍN","2024-10-22","","191.91453955"
"UNIVERSIDAD DE MEDELLÍN","2024-10-21","","195.04466026"
"UNIVERSIDAD DE MEDELLÍN","2024-10-20","","209.10328014"
"UNIVERSIDAD DE MEDELLÍN","2024-10-19","","192.11830889"
"UNIVERSIDAD DE MEDELLÍN","2024-10-18","","225.49799307"
"UNIVERSIDAD DE MEDELLÍN","2024-10-17","","196.18357894"
"UNIVERSIDAD DE MEDELLÍN","2024-10-16","","213.81001"
"UNIVERSIDAD DE MEDELLÍN","2024-10-15","","220.73519512"
"UNIVERSIDAD DE MEDELLÍN","2024-10-14","","233.30022524"
"UNIVERSIDAD DE MEDELLÍN","2024-10-13","","230.11877377"
"UNIVERSIDAD DE MEDELLÍN","2024-10-12","","198.64653795"
"UNIVERSIDAD DE MEDELLÍN","2024-10-11","","193.55743152"
"UNIVERSIDAD DE MEDELLÍN","2024-10-10","","203.92392724"
"UNIVERSIDAD DE MEDELLÍN","2024-10-09","","190.39442097"
"UNIVERSIDAD DE MEDELLÍN","2024-10-08","","210.33369806"
"UNIVERSIDAD DE MEDELLÍN","2024-10-07","","191.20525292"
"UNIVERSIDAD DE MEDELLÍN","2024-10-06","","209.68235599"
"UNIVERSIDAD DE MEDELLÍN","2024-10-05","","170.94629807"
"UNIVERSIDAD DE MEDELLÍN","2024-10-04","","188.87856128"
"UNIVERSIDAD DE MEDELLÍN","2024-10-03","","175.39867996"
"UNIVERSIDAD DE MEDELLÍN","2024-10-02","","169.55574608"
"UNIVERSIDAD DE MEDELLÍN","2024-10-01","","198.91583495"
"UNIVERSIDAD DE MEDELLÍN","2024-09-30","","208.82273392"
"UNIVERSIDAD DE MEDELLÍN","2024-09-29","","226.26755217"
"UNIVERSIDAD DE MEDELLÍN","2024-09-28","","221.55941347"
"UNIVERSIDAD DE MEDELLÍN","2024-09-27","","206.43983542"
