"Estacion","Fecha inicial","Fecha final","NO"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-08","","2.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-07","","4.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-06","","6.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-05","","6.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-04","","4.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-03","","7.41666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-02","","4.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-01","","4.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-31","","3.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-30","","3.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-29","","3.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-28","","2.95833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-27","","2.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-26","","5.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-25","","6.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-24","","3.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-23","","2.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-22","","1.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-21","","2.73913043"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-20","","2.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-19","","2.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-18","","2.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-17","","2.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-16","","2.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-15","","2.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-14","","1.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-13","","0.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-12","","1.75"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-11","","2.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-10","","3.75"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-09","","4.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-01-08","","2.41666667"
