"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-18","","224.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-17","","208.40416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-16","","178.4125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-15","","219.42916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-14","","213.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-13","","199.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-12","","202.4875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-11","","145.46666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-10","","174.57826087"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-09","","116.00416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-08","","157.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-07","","132.37916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-06","","151.98333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-05","","157.275"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-04","","202.40416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-03","","162.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-02","","205.9625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-01","","174.53333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-31","","210.09565217"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-30","","166.925"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-29","","214.8"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-28","","181.06666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-27","","176.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-26","","153.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-25","","163.73333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-24","","199.3125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-23","","160.7"
