"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO CENTRO","2024-10-31","","25.26244457"
"ESTACIÓN TRÁFICO CENTRO","2024-10-30","","35.13850717"
"ESTACIÓN TRÁFICO CENTRO","2024-10-29","","27.7260881"
"ESTACIÓN TRÁFICO CENTRO","2024-10-28","","28.54698688"
"ESTACIÓN TRÁFICO CENTRO","2024-10-27","","14.33444621"
"ESTACIÓN TRÁFICO CENTRO","2024-10-26","","28.00688733"
"ESTACIÓN TRÁFICO CENTRO","2024-10-25","","31.78720604"
"ESTACIÓN TRÁFICO CENTRO","2024-10-24","","35.94659962"
"ESTACIÓN TRÁFICO CENTRO","2024-10-23","","29.70968622"
"ESTACIÓN TRÁFICO CENTRO","2024-10-22","","43.32040548"
