"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - SANTA ELENA","2024-11-24","","0.00333333"
"MEDELLÍN - SANTA ELENA","2024-11-23","","0.09208333"
"MEDELLÍN - SANTA ELENA","2024-11-22","","0.35"
"MEDELLÍN - SANTA ELENA","2024-11-21","","0.15541667"
"MEDELLÍN - SANTA ELENA","2024-11-20","","0.29625"
"MEDELLÍN - SANTA ELENA","2024-11-19","","0.17291667"
"MEDELLÍN - SANTA ELENA","2024-11-18","","0.1025"
"MEDELLÍN - SANTA ELENA","2024-11-17","","0.0425"
"MEDELLÍN - SANTA ELENA","2024-11-16","","0.03041667"
"MEDELLÍN - SANTA ELENA","2024-11-15","","0.09541667"
"MEDELLÍN - SANTA ELENA","2024-11-14","","0.14583333"
"MEDELLÍN - SANTA ELENA","2024-11-13","","0.03333333"
"MEDELLÍN - SANTA ELENA","2024-11-12","","0.07208333"
"MEDELLÍN - SANTA ELENA","2024-11-11","","0.12583333"
"MEDELLÍN - SANTA ELENA","2024-11-10","","0.13291667"
"MEDELLÍN - SANTA ELENA","2024-11-09","","0.61833333"
"MEDELLÍN - SANTA ELENA","2024-11-08","","0.17875"
"MEDELLÍN - SANTA ELENA","2024-11-07","","0.16708333"
"MEDELLÍN - SANTA ELENA","2024-11-06","","0.06333333"
"MEDELLÍN - SANTA ELENA","2024-11-05","","0.18416667"
"MEDELLÍN - SANTA ELENA","2024-11-04","","0.20833333"
"MEDELLÍN - SANTA ELENA","2024-11-03","","0.10708333"
"MEDELLÍN - SANTA ELENA","2024-11-02","","0.0075"
"MEDELLÍN - SANTA ELENA","2024-11-01","","0.23458333"
"MEDELLÍN - SANTA ELENA","2024-10-31","","0.0126087"
"MEDELLÍN - SANTA ELENA","2024-10-30","","0.06916667"
"MEDELLÍN - SANTA ELENA","2024-10-29","","0.0"
"MEDELLÍN - SANTA ELENA","2024-10-28","","0.0"
"MEDELLÍN - SANTA ELENA","2024-10-27","","0.01"
"MEDELLÍN - SANTA ELENA","2024-10-26","","0.01333333"
"MEDELLÍN - SANTA ELENA","2024-10-25","","0.02083333"
"MEDELLÍN - SANTA ELENA","2024-10-24","","0.10208333"
"MEDELLÍN - SANTA ELENA","2024-10-23","","0.0025"
"MEDELLÍN - SANTA ELENA","2024-10-22","","0.16875"
"MEDELLÍN - SANTA ELENA","2024-10-21","","0.20875"
"MEDELLÍN - SANTA ELENA","2024-10-20","","0.84875"
"MEDELLÍN - SANTA ELENA","2024-10-19","","0.08708333"
"MEDELLÍN - SANTA ELENA","2024-10-18","","0.00291667"
"MEDELLÍN - SANTA ELENA","2024-10-17","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2024-10-16","","0.01875"
"MEDELLÍN - SANTA ELENA","2024-10-15","","0.00208333"
"MEDELLÍN - SANTA ELENA","2024-10-14","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2024-10-13","","0.07208333"
"MEDELLÍN - SANTA ELENA","2024-10-12","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2024-10-11","","0.0"
"MEDELLÍN - SANTA ELENA","2024-10-10","","0.30583333"
"MEDELLÍN - SANTA ELENA","2024-10-09","","0.11791667"
"MEDELLÍN - SANTA ELENA","2024-10-08","","0.13833333"
"MEDELLÍN - SANTA ELENA","2024-10-07","","0.30208333"
"MEDELLÍN - SANTA ELENA","2024-10-06","","0.01625"
"MEDELLÍN - SANTA ELENA","2024-10-05","","0.21833333"
"MEDELLÍN - SANTA ELENA","2024-10-04","","0.11208333"
"MEDELLÍN - SANTA ELENA","2024-10-03","","0.00125"
"MEDELLÍN - SANTA ELENA","2024-10-02","","0.02875"
"MEDELLÍN - SANTA ELENA","2024-10-01","","0.075"
"MEDELLÍN - SANTA ELENA","2024-09-30","","0.05130435"
"MEDELLÍN - SANTA ELENA","2024-09-29","","0.25375"
"MEDELLÍN - SANTA ELENA","2024-09-28","","0.33291667"
"MEDELLÍN - SANTA ELENA","2024-09-27","","0.21166667"
"MEDELLÍN - SANTA ELENA","2024-09-26","","0.05125"
"MEDELLÍN - SANTA ELENA","2024-09-25","","0.015"
"MEDELLÍN - SANTA ELENA","2024-09-24","","0.03708333"
"MEDELLÍN - SANTA ELENA","2024-09-23","","0.03583333"
"MEDELLÍN - SANTA ELENA","2024-09-22","","0.09958333"
"MEDELLÍN - SANTA ELENA","2024-09-21","","0.01625"
"MEDELLÍN - SANTA ELENA","2024-09-20","","0.12291667"
"MEDELLÍN - SANTA ELENA","2024-09-19","","0.00666667"
"MEDELLÍN - SANTA ELENA","2024-09-18","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2024-09-17","","0.18375"
"MEDELLÍN - SANTA ELENA","2024-09-16","","0.07416667"
"MEDELLÍN - SANTA ELENA","2024-09-15","","0.01083333"
"MEDELLÍN - SANTA ELENA","2024-09-14","","0.0"
"MEDELLÍN - SANTA ELENA","2024-09-13","","0.12791667"
"MEDELLÍN - SANTA ELENA","2024-09-12","","0.03708333"
"MEDELLÍN - SANTA ELENA","2024-09-11","","0.0"
"MEDELLÍN - SANTA ELENA","2024-09-10","","0.00166667"
"MEDELLÍN - SANTA ELENA","2024-09-09","","0.005"
"MEDELLÍN - SANTA ELENA","2024-09-08","","0.0"
"MEDELLÍN - SANTA ELENA","2024-09-07","","0.02375"
"MEDELLÍN - SANTA ELENA","2024-09-06","","0.0"
"MEDELLÍN - SANTA ELENA","2024-09-05","","0.33458333"
"MEDELLÍN - SANTA ELENA","2024-09-04","","0.10857143"
"MEDELLÍN - SANTA ELENA","2024-07-19","","0.00909091"
"MEDELLÍN - SANTA ELENA","2024-07-18","","0.00791667"
"MEDELLÍN - SANTA ELENA","2024-07-17","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-16","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-15","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-14","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-13","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-12","","0.16958333"
"MEDELLÍN - SANTA ELENA","2024-07-11","","0.00875"
"MEDELLÍN - SANTA ELENA","2024-07-10","","0.0"
"MEDELLÍN - SANTA ELENA","2024-07-09","","0.0073913"
"MEDELLÍN - SANTA ELENA","2024-07-08","","0.00208333"
"MEDELLÍN - SANTA ELENA","2024-07-07","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2024-07-06","","0.00333333"
"MEDELLÍN - SANTA ELENA","2024-07-05","","0.31833333"
"MEDELLÍN - SANTA ELENA","2024-07-04","","0.05833333"
"MEDELLÍN - SANTA ELENA","2024-07-03","","0.12375"
"MEDELLÍN - SANTA ELENA","2024-07-02","","0.24041667"
"MEDELLÍN - SANTA ELENA","2024-07-01","","0.01291667"
"MEDELLÍN - SANTA ELENA","2024-06-30","","0.40782609"
"MEDELLÍN - SANTA ELENA","2024-06-29","","0.02625"
"MEDELLÍN - SANTA ELENA","2024-06-28","","0.18458333"
"MEDELLÍN - SANTA ELENA","2024-06-27","","0.3375"
"MEDELLÍN - SANTA ELENA","2024-06-26","","0.41666667"
"MEDELLÍN - SANTA ELENA","2024-06-25","","0.35916667"
"MEDELLÍN - SANTA ELENA","2024-06-24","","0.03166667"
"MEDELLÍN - SANTA ELENA","2024-06-23","","0.13458333"
"MEDELLÍN - SANTA ELENA","2024-06-22","","0.26833333"
"MEDELLÍN - SANTA ELENA","2024-06-21","","0.02083333"
