"Estacion","Fecha inicial","Fecha final","NO"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-09","","15.82222529"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-08","","24.51197222"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-07","","25.31929812"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-06","","18.05373805"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-05","","16.30449701"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-04","","9.15262004"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-03","","8.59445568"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-02","","11.03198906"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-01","","22.48767589"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-31","","12.40219322"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-30","","11.51772809"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-29","","12.64585899"
