"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-10","","138.61823468"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-09","","126.99488536"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-08","","139.68211011"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-07","","152.45268082"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-06","","152.92743657"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-05","","147.31171575"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-04","","150.96160444"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-03","","194.65990848"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-02","","126.29793194"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-01","","142.929867"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-30","","130.78138862"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-29","","111.0621202"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-28","","161.8251338"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-27","","132.44408797"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-26","","170.50571358"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-25","","149.49822844"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-24","","150.71570039"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-23","","149.9158615"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-22","","141.26417506"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-21","","152.5464135"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-20","","138.28173382"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-19","","108.10273587"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-18","","138.15623868"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-17","","155.5824267"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-16","","142.95938378"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-15","","132.29417133"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-14","","140.75645352"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-13","","127.05533351"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-12","","130.09150048"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-11","","132.56208176"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-10","","157.15108014"
