"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-24","","34.42916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-23","","41.78333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-22","","54.57083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-21","","59.42916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-20","","43.6"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-19","","39.27391304"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-18","","30.8875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-17","","33.5625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-16","","45.07916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-15","","48.22083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-14","","47.1875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-13","","53.54583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-12","","37.54285714"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-11","","42.96666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-10","","29.63333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-09","","40.68333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-08","","50.16666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-07","","55.5875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-06","","69.39166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-05","","56.70454545"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-04","","55.35"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-03","","35.2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-02","","49.85416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-01","","43.42916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-30","","69.775"
