"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-30","","19.48572917"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-29","","21.19965278"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-28","","21.35154167"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-27","","21.46340972"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-26","","21.78006944"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-25","","22.46770833"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-24","","20.32604167"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-23","","20.38429167"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-22","","18.85640972"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-21","","18.86984028"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-20","","19.37318056"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-19","","19.64486062"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-18","","21.96879861"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-17","","21.13967361"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-16","","19.79072917"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-15","","19.97931944"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-14","","20.87370833"
